source,source_id,title,url,year,phrase,extra,original_url,target_url,target_kind,tier,priority_reason,resolver_status,resolver_detail,resolver_candidates
zbmath,3638363,On some problems of the theory of differential equations with deviating argument,https://zbmath.org/3638363,1977.0,some problems,links=nan,https://zbmath.org/3638363,https://zbmath.org/3638363,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1064850,Some problems concerning a general theorem on variational inequalities,https://zbmath.org/1064850,1997.0,some problems,links=nan,https://zbmath.org/1064850,https://zbmath.org/1064850,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3702790,Some problems of analytic number theory. II,https://zbmath.org/3702790,1979.0,some problems,links=nan,https://zbmath.org/3702790,https://zbmath.org/3702790,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3164219,Homogeneous functions and some problems of integral geometry in spaces of constant curvature,https://zbmath.org/3164219,1961.0,some problems,links=nan,https://zbmath.org/3164219,https://zbmath.org/3164219,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3203105,Some problems of the mechanics of extensible strings,https://zbmath.org/3203105,1964.0,some problems,links=nan,https://zbmath.org/3203105,https://zbmath.org/3203105,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,16179,Equivariant vector bundles on toric varieties and some problems of linear algebra,https://zbmath.org/16179,1990.0,some problems,links=nan,https://zbmath.org/16179,https://zbmath.org/16179,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3673940,Some problems of optimization of hierarchical structures,https://zbmath.org/3673940,1977.0,some problems,links=nan,https://zbmath.org/3673940,https://zbmath.org/3673940,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2532028,Some problems of closest approximations by means of trigonometric sums.,https://zbmath.org/2532028,1935.0,some problems,links=nan,https://zbmath.org/2532028,https://zbmath.org/2532028,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3260590,"Some problems in bending of micropolar plates. I, II",https://zbmath.org/3260590,1968.0,some problems,links=nan,https://zbmath.org/3260590,https://zbmath.org/3260590,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3091903,A lattice-theoretic discussion of some problems in additive ideal theory,https://zbmath.org/3091903,1954.0,some problems,links=https://doi.org/10.1007/BF02020416,https://zbmath.org/3091903,https://doi.org/10.1007/BF02020416,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF02020416""]"
zbmath,5763342,Some problems related to the Black-Scholes type security markets,https://zbmath.org/5763342,2004.0,some problems,links=https://doi.org/10.1142/9789812702852_0018,https://zbmath.org/5763342,https://doi.org/10.1142/9789812702852_0018,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1142/9789812702852_0018""]"
zbmath,5147811,Investigation of some problems of the potential field theory,https://zbmath.org/5147811,2005.0,some problems,links=nan,https://zbmath.org/5147811,https://zbmath.org/5147811,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4166717,Solution of discrete convolution equations in connection with some problems of radio engineering,https://zbmath.org/4166717,1989.0,some problems,links=https://doi.org/10.1070/RM1989v044n05ABEH002206,https://zbmath.org/4166717,https://doi.org/10.1070/RM1989v044n05ABEH002206,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1070/RM1989v044n05ABEH002206""]"
zbmath,2075076,Some problems in actuarial finance involving sums of dependent risks.,https://zbmath.org/2075076,2002.0,some problems,links=https://doi.org/10.1111/1467-9574.03600,https://zbmath.org/2075076,https://doi.org/10.1111/1467-9574.03600,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1111/1467-9574.03600""]"
zbmath,3386306,On some problems of integral geometry,https://zbmath.org/3386306,1972.0,some problems,links=https://doi.org/10.1007/BF00967634,https://zbmath.org/3386306,https://doi.org/10.1007/BF00967634,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF00967634""]"
zbmath,3256658,On some problems connected with special functions,https://zbmath.org/3256658,1968.0,some problems,links=nan,https://zbmath.org/3256658,https://zbmath.org/3256658,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3855750,Some problems arising from prediction theory and a theorem of Kolmogorov,https://zbmath.org/3855750,1982.0,some problems,links=https://eudml.org/doc/44219,https://zbmath.org/3855750,https://zbmath.org/3855750,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/44219""]"
zbmath,2555943,Some problems of diophantine approximation. I.,https://zbmath.org/2555943,1931.0,some problems,links=https://doi.org/10.1007/BF01174369|https://eudml.org/doc/168286,https://zbmath.org/2555943,https://doi.org/10.1007/BF01174369,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF01174369"", ""https://eudml.org/doc/168286""]"
zbmath,5178008,Some problems in nonlinear dynamic elasticity,https://zbmath.org/5178008,2005.0,some problems,links=http://mathnet.ru/eng/tm49,https://zbmath.org/5178008,https://zbmath.org/5178008,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""http://mathnet.ru/eng/tm49""]"
zbmath,3977787,On some problems of optimizing the quasi-uniform heating of bulky components,https://zbmath.org/3977787,1984.0,some problems,links=https://doi.org/10.1016/0041-5553(84)90041-7,https://zbmath.org/3977787,https://doi.org/10.1016/0041-5553(84)90041-7,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/0041-5553(84)90041-7""]"
zbmath,7223960,On some problems in $\beta N$.,https://zbmath.org/7223960,1980.0,some problems,links=https://dml.cz/handle/10338.dmlcz/701200,https://zbmath.org/7223960,https://zbmath.org/7223960,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://dml.cz/handle/10338.dmlcz/701200""]"
zbmath,5713341,About some problems of modern programing,https://zbmath.org/5713341,2004.0,some problems,links=nan,https://zbmath.org/5713341,https://zbmath.org/5713341,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3647367,Some problems in the theory of linear functional-differential equations,https://zbmath.org/3647367,1977.0,some problems,links=nan,https://zbmath.org/3647367,https://zbmath.org/3647367,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2187197,Permutation polynomials. Some problems of interest,https://zbmath.org/2187197,2001.0,some problems,links=nan,https://zbmath.org/2187197,https://zbmath.org/2187197,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3766865,On some problems of nonparametric estimation of the value of a linear functional,https://zbmath.org/3766865,1981.0,some problems,links=nan,https://zbmath.org/3766865,https://zbmath.org/3766865,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3303187,On property D neofields and some problems concerning orthogonal latin squares,https://zbmath.org/3303187,1970.0,some problems,links=nan,https://zbmath.org/3303187,https://zbmath.org/3303187,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,5206354,Investigation of some problems of mathematical systems theory for multistep processes,https://zbmath.org/5206354,2005.0,some problems,links=nan,https://zbmath.org/5206354,https://zbmath.org/5206354,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2165612,Some problems of parametric integration of differential equations,https://zbmath.org/2165612,2002.0,some problems,links=nan,https://zbmath.org/2165612,https://zbmath.org/2165612,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3259967,Some problems on the iteration of multiplicative number-theoretical functions,https://zbmath.org/3259967,1968.0,some problems,links=https://doi.org/10.1007/BF01894519,https://zbmath.org/3259967,https://doi.org/10.1007/BF01894519,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF01894519""]"
zbmath,3935755,Applications of the spaces of homogeneous polynomials to some problems on the ball algebra,https://zbmath.org/3935755,1985.0,some problems,links=https://doi.org/10.2307/2044761,https://zbmath.org/3935755,https://doi.org/10.2307/2044761,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.2307/2044761""]"
zbmath,5678092,Sub-Riemannian structures in some problems of analysis,https://zbmath.org/5678092,2005.0,some problems,links=https://eudml.org/doc/194930,https://zbmath.org/5678092,https://zbmath.org/5678092,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/194930""]"
zbmath,5322577,Approximating-topological methods in some problems of hydrodynamics,https://zbmath.org/5322577,2008.0,some problems,links=https://doi.org/10.1007/s11784-008-0056-7,https://zbmath.org/5322577,https://doi.org/10.1007/s11784-008-0056-7,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/s11784-008-0056-7""]"
zbmath,6212536,Some problems of optimization of areas of practical stability and their applications,https://zbmath.org/6212536,2012.0,some problems,links=nan,https://zbmath.org/6212536,https://zbmath.org/6212536,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4120149,Supplement to ``Some problems in intermediate predicate logics'',https://zbmath.org/4120149,1988.0,some problems,links=nan,https://zbmath.org/4120149,https://zbmath.org/4120149,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3690861,Finite element solution of some problems of metal forming using the plastic flow approach,https://zbmath.org/3690861,1979.0,some problems,links=nan,https://zbmath.org/3690861,https://zbmath.org/3690861,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1658226,On some problems of integer flows,https://zbmath.org/1658226,2000.0,some problems,links=nan,https://zbmath.org/1658226,https://zbmath.org/1658226,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3888131,On some problems of vector analysis,https://zbmath.org/3888131,1984.0,some problems,links=https://eudml.org/doc/67625,https://zbmath.org/3888131,https://zbmath.org/3888131,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/67625""]"
zbmath,1449394,Local Calderón-type reproducing formulas and applications to some problems in function spaces,https://zbmath.org/1449394,1998.0,some problems,links=nan,https://zbmath.org/1449394,https://zbmath.org/1449394,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3188048,Some problems of optimum allocation for sampling on two occasions,https://zbmath.org/3188048,1963.0,some problems,links=https://doi.org/10.2307/1401727,https://zbmath.org/3188048,https://doi.org/10.2307/1401727,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.2307/1401727""]"
zbmath,5925094,On some problems concerning Borel structures in function spaces,https://zbmath.org/5925094,2010.0,some problems,links=https://doi.org/10.5052/RACSAM.2010.20,https://zbmath.org/5925094,https://doi.org/10.5052/RACSAM.2010.20,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.5052/RACSAM.2010.20""]"
zbmath,858182,Some problems of optimal control and estimation for stochastic hereditary systems,https://zbmath.org/858182,1996.0,some problems,links=nan,https://zbmath.org/858182,https://zbmath.org/858182,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1124157,"Quantization: some problems, tools, and applications",https://zbmath.org/1124157,1998.0,some problems,links=nan,https://zbmath.org/1124157,https://zbmath.org/1124157,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,431394,Some problems in the theory of multiple trigonometric series,https://zbmath.org/431394,1992.0,some problems,links=https://doi.org/10.1070/RM1992v047n05ABEH000944,https://zbmath.org/431394,https://doi.org/10.1070/RM1992v047n05ABEH000944,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1070/RM1992v047n05ABEH000944""]"
zbmath,3442102,On some problems of mathematics of finite sets,https://zbmath.org/3442102,1973.0,some problems,links=nan,https://zbmath.org/3442102,https://zbmath.org/3442102,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4184502,Some problems of two-dimensional correlativity,https://zbmath.org/4184502,1990.0,some problems,links=nan,https://zbmath.org/4184502,https://zbmath.org/4184502,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3364548,Some problems concerning measures on topological spaces and convolutions of measures on topological groups,https://zbmath.org/3364548,1970.0,some problems,links=nan,https://zbmath.org/3364548,https://zbmath.org/3364548,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2196226,Some problems on the semigroup of singular matrices.,https://zbmath.org/2196226,1993.0,some problems,links=nan,https://zbmath.org/2196226,https://zbmath.org/2196226,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3863976,"Some problems concerning \((k,n)\)-arcs in finite projective planes",https://zbmath.org/3863976,1984.0,some problems,links=nan,https://zbmath.org/3863976,https://zbmath.org/3863976,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,484805,Periodic solutions to some problems of \(n\)-body type,https://zbmath.org/484805,1993.0,some problems,links=https://doi.org/10.1007/BF00375608,https://zbmath.org/484805,https://doi.org/10.1007/BF00375608,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF00375608""]"
zbmath,1146288,Some problems of the spectral theory of operator pencils,https://zbmath.org/1146288,1997.0,some problems,links=https://eudml.org/doc/227758,https://zbmath.org/1146288,https://zbmath.org/1146288,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/227758""]"
zbmath,3893080,Some problems of simultaneous control and estimation,https://zbmath.org/3893080,1984.0,some problems,links=nan,https://zbmath.org/3893080,https://zbmath.org/3893080,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,8001152,Some problems related to Sun Zhiwei's conjectures,https://zbmath.org/8001152,2025.0,some problems,links=https://doi.org/10.12386/A20220007,https://zbmath.org/8001152,https://doi.org/10.12386/A20220007,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.12386/A20220007""]"
zbmath,3669646,Some problems of inference in two-dimensional distributions,https://zbmath.org/3669646,1980.0,some problems,links=https://doi.org/10.1017/S0004972700006122,https://zbmath.org/3669646,https://doi.org/10.1017/S0004972700006122,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1017/S0004972700006122""]"
zbmath,1465671,Some problems on minimax estimation,https://zbmath.org/1465671,1998.0,some problems,links=nan,https://zbmath.org/1465671,https://zbmath.org/1465671,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1746311,A method of truncated codifferential with application to some problems of cluster analysis,https://zbmath.org/1746311,2002.0,some problems,links=https://doi.org/10.1023/A:1014075113874,https://zbmath.org/1746311,https://doi.org/10.1023/A:1014075113874,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1023/A:1014075113874""]"
zbmath,4088321,A function model and some problems in the spectral theory of functions,https://zbmath.org/4088321,1988.0,some problems,links=nan,https://zbmath.org/4088321,https://zbmath.org/4088321,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3651139,On some problems connected with polynomials orthogonal on the complex unit circle,https://zbmath.org/3651139,1979.0,some problems,links=https://doi.org/10.1007/BF01903395,https://zbmath.org/3651139,https://doi.org/10.1007/BF01903395,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF01903395""]"
zbmath,6051905,On some problems in mathematical modeling of turbulent flow,https://zbmath.org/6051905,2007.0,some problems,links=nan,https://zbmath.org/6051905,https://zbmath.org/6051905,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3571564,On the wave approach of thermodynamics and some problems of nonlinear theories,https://zbmath.org/3571564,1977.0,some problems,links=https://doi.org/10.1515/jnet.1977.2.4.233,https://zbmath.org/3571564,https://doi.org/10.1515/jnet.1977.2.4.233,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1515/jnet.1977.2.4.233""]"
zbmath,5993921,Use of some problems of logic in programming,https://zbmath.org/5993921,1998.0,some problems,links=nan,https://zbmath.org/5993921,https://zbmath.org/5993921,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1083610,Some problems of the competing risks theory,https://zbmath.org/1083610,1988.0,some problems,links=nan,https://zbmath.org/1083610,https://zbmath.org/1083610,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1524417,Some problems in the theory of nonoverlapping domains,https://zbmath.org/1524417,1999.0,some problems,links=nan,https://zbmath.org/1524417,https://zbmath.org/1524417,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4107512,Quelques problèmes d'évolution du second ordre. (Some problems of evolution of second order),https://zbmath.org/4107512,1988.0,some problems,links=nan,https://zbmath.org/4107512,https://zbmath.org/4107512,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4025309,On some problems of control with noisy disturbances,https://zbmath.org/4025309,1987.0,some problems,links=nan,https://zbmath.org/4025309,https://zbmath.org/4025309,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2002325,On some problems studied by R. V. Kadison,https://zbmath.org/2002325,2003.0,some problems,links=https://doi.org/10.1007/s10114-003-0268-0,https://zbmath.org/2002325,https://doi.org/10.1007/s10114-003-0268-0,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/s10114-003-0268-0""]"
zbmath,5238412,Some problems in asymptotic convex geometry and random matrices motivated by numerical algorithms,https://zbmath.org/5238412,2007.0,some problems,links=nan,https://zbmath.org/5238412,https://zbmath.org/5238412,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1354788,Spectral variations and Hadamard products: Some problems,https://zbmath.org/1354788,1998.0,some problems,links=https://doi.org/10.1016/S0024-3795(97)10088-X,https://zbmath.org/1354788,https://doi.org/10.1016/S0024-3795(97)10088-X,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/S0024-3795(97)10088-X""]"
zbmath,5901938,Some problems and techniques in set-theoretic topology,https://zbmath.org/5901938,2011.0,some problems,links=nan,https://zbmath.org/5901938,https://zbmath.org/5901938,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,436617,Some problems of spectral analysis on Bergman spaces,https://zbmath.org/436617,1991.0,some problems,links=nan,https://zbmath.org/436617,https://zbmath.org/436617,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4000575,Quelques problèmes liés aux équations de Navier-Stokes. (Some problems connected with the Navier-Stokes equations),https://zbmath.org/4000575,1981.0,some problems,links=nan,https://zbmath.org/4000575,https://zbmath.org/4000575,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3377893,The approximation of functions: An introduction to the theory and to some problems,https://zbmath.org/3377893,1971.0,some problems,links=https://eudml.org/doc/237713,https://zbmath.org/3377893,https://zbmath.org/3377893,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/237713""]"
zbmath,3652362,Some problems in graph theory. II,https://zbmath.org/3652362,1977.0,some problems,links=nan,https://zbmath.org/3652362,https://zbmath.org/3652362,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3084908,Some problems in aerodynamics and structural engineering related to eigenvalues,https://zbmath.org/3084908,1953.0,some problems,links=nan,https://zbmath.org/3084908,https://zbmath.org/3084908,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3321723,On some problems connected with the Galton-test,https://zbmath.org/3321723,1961.0,some problems,links=nan,https://zbmath.org/3321723,https://zbmath.org/3321723,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,468640,On the complexity of some problems on hereditary classes of graphs,https://zbmath.org/468640,1992.0,some problems,links=nan,https://zbmath.org/468640,https://zbmath.org/468640,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,5066211,Some problems in the theory of multi-dimensional hyperbolic conservation laws,https://zbmath.org/5066211,2006.0,some problems,links=nan,https://zbmath.org/5066211,https://zbmath.org/5066211,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,446272,"Paracompactifications, preparacompactness and some problems of K. Morita and H. Tamano",https://zbmath.org/446272,1992.0,some problems,links=nan,https://zbmath.org/446272,https://zbmath.org/446272,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1052727,On some problems concerning expansions by non integer bases,https://zbmath.org/1052727,1997.0,some problems,links=nan,https://zbmath.org/1052727,https://zbmath.org/1052727,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3112265,Some problems in the theory of provisioning and of dams,https://zbmath.org/3112265,1955.0,some problems,links=https://doi.org/10.1093/biomet/42.1-2.179,https://zbmath.org/3112265,https://doi.org/10.1093/biomet/42.1-2.179,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1093/biomet/42.1-2.179""]"
zbmath,3369796,Some problems of the torsion theory solved by means of the Mehler-Fock transform,https://zbmath.org/3369796,1971.0,some problems,links=nan,https://zbmath.org/3369796,https://zbmath.org/3369796,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,7579895,Some problems on multivariate random variables,https://zbmath.org/7579895,1992.0,some problems,links=nan,https://zbmath.org/7579895,https://zbmath.org/7579895,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,923858,Some problems and results in the theory of pro-\(p\) groups,https://zbmath.org/923858,1995.0,some problems,links=nan,https://zbmath.org/923858,https://zbmath.org/923858,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2170455,Extremal graphs for some problems on cycles in graphs,https://zbmath.org/2170455,2004.0,some problems,links=nan,https://zbmath.org/2170455,https://zbmath.org/2170455,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3985824,On some problems of polynomial and spline approximation,https://zbmath.org/3985824,1984.0,some problems,links=nan,https://zbmath.org/3985824,https://zbmath.org/3985824,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3770437,Application of convex analysis to some problems in non-linear control theory,https://zbmath.org/3770437,1982.0,some problems,links=nan,https://zbmath.org/3770437,https://zbmath.org/3770437,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,5556840,Some problems in combinatorial number theory,https://zbmath.org/5556840,2008.0,some problems,links=http://www.integers-ejcnt.org/vol8-2.html|http://www.emis.de/35898,https://zbmath.org/5556840,https://zbmath.org/5556840,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""http://www.integers-ejcnt.org/vol8-2.html"", ""http://www.emis.de/35898""]"
zbmath,1200225,On application of asymptotic methods of nonlinear mechanics for solving some problems of oscillation theory,https://zbmath.org/1200225,1996.0,some problems,links=nan,https://zbmath.org/1200225,https://zbmath.org/1200225,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4100028,Quelques problèmes d'entrainement unilatéral en dimension finie. (Some problems of unilateral entrainment in finite dimension),https://zbmath.org/4100028,1988.0,some problems,links=nan,https://zbmath.org/4100028,https://zbmath.org/4100028,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3359490,Possibilities of applying limit theorems of probability theory to some problems of physics,https://zbmath.org/3359490,1963.0,some problems,links=nan,https://zbmath.org/3359490,https://zbmath.org/3359490,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,4025253,Some problems in the theory of linear stationary passive systems,https://zbmath.org/4025253,1987.0,some problems,links=nan,https://zbmath.org/4025253,https://zbmath.org/4025253,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3597666,"Some problems related to Gibbs states, canonical Gibbs states and Markovian time evolutions",https://zbmath.org/3597666,1977.0,some problems,links=https://doi.org/10.1007/BF01877499,https://zbmath.org/3597666,https://doi.org/10.1007/BF01877499,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF01877499""]"
zbmath,3290299,Some problems in group theory,https://zbmath.org/3290299,1968.0,some problems,links=nan,https://zbmath.org/3290299,https://zbmath.org/3290299,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,3154382,Some problems in the topology of manifolds connected with the theory of Thom spaces,https://zbmath.org/3154382,1960.0,some problems,links=nan,https://zbmath.org/3154382,https://zbmath.org/3154382,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2203325,Pseudo-spherical surfaces and some problems of mathematical physics,https://zbmath.org/2203325,2005.0,some problems,links=nan,https://zbmath.org/2203325,https://zbmath.org/2203325,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1061980,Some problems on chromatic polynomials,https://zbmath.org/1061980,1997.0,some problems,links=https://doi.org/10.1016/S0012-365X(96)00266-X,https://zbmath.org/1061980,https://doi.org/10.1016/S0012-365X(96)00266-X,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/S0012-365X(96)00266-X""]"
zbmath,3872800,On some problems of buckling of prismatical beams under the influence of axial and transverse loads,https://zbmath.org/3872800,1983.0,some problems,links=https://doi.org/10.1007/BF00948808,https://zbmath.org/3872800,https://doi.org/10.1007/BF00948808,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF00948808""]"
zbmath,815725,The semiclassical electron in a magnetic field and lattice. Some problems of low dimensional ``periodic'' topology,https://zbmath.org/815725,1995.0,some problems,links=https://doi.org/10.1007/BF01895674|https://eudml.org/doc/58196,https://zbmath.org/815725,https://doi.org/10.1007/BF01895674,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF01895674"", ""https://eudml.org/doc/58196""]"
zbmath,6375454,Some problems of the theory of linear equations,https://zbmath.org/6375454,2013.0,some problems,links=https://doi.org/10.20537/vm130103|http://mathnet.ru/eng/vuu360,https://zbmath.org/6375454,https://doi.org/10.20537/vm130103,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.20537/vm130103"", ""http://mathnet.ru/eng/vuu360""]"
zbmath,3741435,On some problems related to fundamental cycle sets of a graph,https://zbmath.org/3741435,1981.0,some problems,links=nan,https://zbmath.org/3741435,https://zbmath.org/3741435,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
