source,source_id,title,url,year,phrase,extra,original_url,target_url,target_kind,tier,priority_reason,resolver_status,resolver_detail,resolver_candidates
mathoverflow,357160,What are some efficient ways to keep a note of results when reading a research article in mathematics?,https://mathoverflow.net/questions/357160/what-are-some-efficient-ways-to-keep-a-note-of-results-when-reading-a-research-a,,soft-question,score=3 | tags=soft-question|mathematical-writing,https://mathoverflow.net/questions/357160/what-are-some-efficient-ways-to-keep-a-note-of-results-when-reading-a-research-a,https://mathoverflow.net/questions/357160/what-are-some-efficient-ways-to-keep-a-note-of-results-when-reading-a-research-a,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/357160/what-are-some-efficient-ways-to-keep-a-note-of-results-when-reading-a-research-a""]"
mathoverflow,423159,What do you call a scaled orthogonal map?,https://mathoverflow.net/questions/423159/what-do-you-call-a-scaled-orthogonal-map,,soft-question,score=3 | tags=linear-algebra|soft-question|terminology|orthogonal-matrices,https://mathoverflow.net/questions/423159/what-do-you-call-a-scaled-orthogonal-map,https://mathoverflow.net/questions/423159/what-do-you-call-a-scaled-orthogonal-map,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/423159/what-do-you-call-a-scaled-orthogonal-map""]"
mathoverflow,145230,Quadratic variation for discrete Martingale,https://mathoverflow.net/questions/145230/quadratic-variation-for-discrete-martingale,,soft-question,score=3 | tags=pr.probability|soft-question|stochastic-processes|random-walks|brownian-motion,https://mathoverflow.net/questions/145230/quadratic-variation-for-discrete-martingale,https://mathoverflow.net/questions/145230/quadratic-variation-for-discrete-martingale,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/145230/quadratic-variation-for-discrete-martingale""]"
mathoverflow,451404,Cohen-Macaulay Representations,https://mathoverflow.net/questions/451404/cohen-macaulay-representations,,soft-question,score=3 | tags=ag.algebraic-geometry|rt.representation-theory|ac.commutative-algebra|soft-question|singularity-theory,https://mathoverflow.net/questions/451404/cohen-macaulay-representations,https://mathoverflow.net/questions/451404/cohen-macaulay-representations,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/451404/cohen-macaulay-representations""]"
mathoverflow,128044,Equivalent definitions of ample bundles,https://mathoverflow.net/questions/128044/equivalent-definitions-of-ample-bundles,,soft-question,score=3 | tags=reference-request|soft-question|ag.algebraic-geometry,https://mathoverflow.net/questions/128044/equivalent-definitions-of-ample-bundles,https://mathoverflow.net/questions/128044/equivalent-definitions-of-ample-bundles,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/128044/equivalent-definitions-of-ample-bundles""]"
mathoverflow,8079,Broken Symmetry,https://mathoverflow.net/questions/8079/broken-symmetry,,soft-question,score=3 | tags=linear-algebra|dg.differential-geometry|soft-question|mathematical-philosophy,https://mathoverflow.net/questions/8079/broken-symmetry,https://mathoverflow.net/questions/8079/broken-symmetry,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/8079/broken-symmetry""]"
mathoverflow,364596,Recommendations for mathematical essayists,https://mathoverflow.net/questions/364596/recommendations-for-mathematical-essayists,,soft-question,score=3 | tags=soft-question,https://mathoverflow.net/questions/364596/recommendations-for-mathematical-essayists,https://mathoverflow.net/questions/364596/recommendations-for-mathematical-essayists,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/364596/recommendations-for-mathematical-essayists""]"
mathoverflow,150310,Name of the concept &quot;Topological boundary of A intersected with A&quot;,https://mathoverflow.net/questions/150310/name-of-the-concept-topological-boundary-of-a-intersected-with-a,,soft-question,score=3 | tags=gn.general-topology|soft-question,https://mathoverflow.net/questions/150310/name-of-the-concept-topological-boundary-of-a-intersected-with-a,https://mathoverflow.net/questions/150310/name-of-the-concept-topological-boundary-of-a-intersected-with-a,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/150310/name-of-the-concept-topological-boundary-of-a-intersected-with-a""]"
mathoverflow,362998,Math graduate school applications and personal hardships,https://mathoverflow.net/questions/362998/math-graduate-school-applications-and-personal-hardships,,soft-question,score=3 | tags=soft-question|career|advice,https://mathoverflow.net/questions/362998/math-graduate-school-applications-and-personal-hardships,https://mathoverflow.net/questions/362998/math-graduate-school-applications-and-personal-hardships,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/362998/math-graduate-school-applications-and-personal-hardships""]"
mathoverflow,323941,History of the Taxonomy of Quadrilaterals,https://mathoverflow.net/questions/323941/history-of-the-taxonomy-of-quadrilaterals,,soft-question,score=3 | tags=soft-question|ho.history-overview|euclidean-geometry,https://mathoverflow.net/questions/323941/history-of-the-taxonomy-of-quadrilaterals,https://mathoverflow.net/questions/323941/history-of-the-taxonomy-of-quadrilaterals,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/323941/history-of-the-taxonomy-of-quadrilaterals""]"
mathoverflow,18562,Uniformly computable classes of graphs,https://mathoverflow.net/questions/18562/uniformly-computable-classes-of-graphs,,soft-question,score=3 | tags=graph-theory|nt.number-theory|soft-question,https://mathoverflow.net/questions/18562/uniformly-computable-classes-of-graphs,https://mathoverflow.net/questions/18562/uniformly-computable-classes-of-graphs,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/18562/uniformly-computable-classes-of-graphs""]"
mathoverflow,250423,Algorithm for finding minimal-support solutions of underdetermined systems over finite fields,https://mathoverflow.net/questions/250423/algorithm-for-finding-minimal-support-solutions-of-underdetermined-systems-over,,soft-question,score=3 | tags=linear-algebra|soft-question|combinatorial-optimization,https://mathoverflow.net/questions/250423/algorithm-for-finding-minimal-support-solutions-of-underdetermined-systems-over,https://mathoverflow.net/questions/250423/algorithm-for-finding-minimal-support-solutions-of-underdetermined-systems-over,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/250423/algorithm-for-finding-minimal-support-solutions-of-underdetermined-systems-over""]"
mathoverflow,360319,More important or relevant progress in discretizing hard problems in physics in last decade,https://mathoverflow.net/questions/360319/more-important-or-relevant-progress-in-discretizing-hard-problems-in-physics-in,,soft-question,score=3 | tags=reference-request|soft-question|mp.mathematical-physics|na.numerical-analysis|numerical-analysis-of-pde,https://mathoverflow.net/questions/360319/more-important-or-relevant-progress-in-discretizing-hard-problems-in-physics-in,https://mathoverflow.net/questions/360319/more-important-or-relevant-progress-in-discretizing-hard-problems-in-physics-in,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/360319/more-important-or-relevant-progress-in-discretizing-hard-problems-in-physics-in""]"
mathoverflow,218334,Lecture notes on Invariant theory of finite groups,https://mathoverflow.net/questions/218334/lecture-notes-on-invariant-theory-of-finite-groups,,soft-question,score=3 | tags=reference-request|soft-question,https://mathoverflow.net/questions/218334/lecture-notes-on-invariant-theory-of-finite-groups,https://mathoverflow.net/questions/218334/lecture-notes-on-invariant-theory-of-finite-groups,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/218334/lecture-notes-on-invariant-theory-of-finite-groups""]"
mathoverflow,497149,Useful applications of convergence algebras,https://mathoverflow.net/questions/497149/useful-applications-of-convergence-algebras,,soft-question,score=3 | tags=fa.functional-analysis|gn.general-topology|ra.rings-and-algebras|soft-question,https://mathoverflow.net/questions/497149/useful-applications-of-convergence-algebras,https://mathoverflow.net/questions/497149/useful-applications-of-convergence-algebras,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/497149/useful-applications-of-convergence-algebras""]"
mathoverflow,460815,Uses of excluded middle on a conjecture that can be rewritten constructively with this trick,https://mathoverflow.net/questions/460815/uses-of-excluded-middle-on-a-conjecture-that-can-be-rewritten-constructively-wit,,soft-question,score=3 | tags=soft-question|constructive-mathematics|conjectures,https://mathoverflow.net/questions/460815/uses-of-excluded-middle-on-a-conjecture-that-can-be-rewritten-constructively-wit,https://mathoverflow.net/questions/460815/uses-of-excluded-middle-on-a-conjecture-that-can-be-rewritten-constructively-wit,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/460815/uses-of-excluded-middle-on-a-conjecture-that-can-be-rewritten-constructively-wit""]"
mathoverflow,433701,Which definitions of &quot;local module&quot; have gotten traction?,https://mathoverflow.net/questions/433701/which-definitions-of-local-module-have-gotten-traction,,soft-question,score=3 | tags=ra.rings-and-algebras|soft-question|modules|definitions,https://mathoverflow.net/questions/433701/which-definitions-of-local-module-have-gotten-traction,https://mathoverflow.net/questions/433701/which-definitions-of-local-module-have-gotten-traction,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/433701/which-definitions-of-local-module-have-gotten-traction""]"
mathoverflow,429324,Resources for PhD students to guide through the research,https://mathoverflow.net/questions/429324/resources-for-phd-students-to-guide-through-the-research,,soft-question,score=3 | tags=soft-question|online-resources,https://mathoverflow.net/questions/429324/resources-for-phd-students-to-guide-through-the-research,https://mathoverflow.net/questions/429324/resources-for-phd-students-to-guide-through-the-research,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/429324/resources-for-phd-students-to-guide-through-the-research""]"
mathoverflow,374938,Is the study of additive functions dead?,https://mathoverflow.net/questions/374938/is-the-study-of-additive-functions-dead,,soft-question,score=3 | tags=nt.number-theory|soft-question|ho.history-overview|functional-equations,https://mathoverflow.net/questions/374938/is-the-study-of-additive-functions-dead,https://mathoverflow.net/questions/374938/is-the-study-of-additive-functions-dead,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/374938/is-the-study-of-additive-functions-dead""]"
mathoverflow,337095,Is there such a field as applied $\infty$-category theory?,https://mathoverflow.net/questions/337095/is-there-such-a-field-as-applied-infty-category-theory,,soft-question,score=3 | tags=ct.category-theory|soft-question|infinity-categories|applications,https://mathoverflow.net/questions/337095/is-there-such-a-field-as-applied-infty-category-theory,https://mathoverflow.net/questions/337095/is-there-such-a-field-as-applied-infty-category-theory,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/337095/is-there-such-a-field-as-applied-infty-category-theory""]"
mathoverflow,311619,CMI at 20 conference,https://mathoverflow.net/questions/311619/cmi-at-20-conference,,soft-question,score=3 | tags=soft-question|conferences,https://mathoverflow.net/questions/311619/cmi-at-20-conference,https://mathoverflow.net/questions/311619/cmi-at-20-conference,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/311619/cmi-at-20-conference""]"
mathoverflow,215031,Families of trigonal curves with hyperelliptic limit,https://mathoverflow.net/questions/215031/families-of-trigonal-curves-with-hyperelliptic-limit,,soft-question,score=3 | tags=ag.algebraic-geometry|soft-question|algebraic-curves|moduli-spaces,https://mathoverflow.net/questions/215031/families-of-trigonal-curves-with-hyperelliptic-limit,https://mathoverflow.net/questions/215031/families-of-trigonal-curves-with-hyperelliptic-limit,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/215031/families-of-trigonal-curves-with-hyperelliptic-limit""]"
mathoverflow,175910,Almost everywhere in a rectangle,https://mathoverflow.net/questions/175910/almost-everywhere-in-a-rectangle,,soft-question,score=3 | tags=soft-question|real-analysis|measure-theory|lebesgue-measure,https://mathoverflow.net/questions/175910/almost-everywhere-in-a-rectangle,https://mathoverflow.net/questions/175910/almost-everywhere-in-a-rectangle,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/175910/almost-everywhere-in-a-rectangle""]"
mathoverflow,143474,English version of &quot;Quasi-Hopf Algebras&quot;,https://mathoverflow.net/questions/143474/english-version-of-quasi-hopf-algebras,,soft-question,score=3 | tags=nt.number-theory|soft-question|absolute-galois-group,https://mathoverflow.net/questions/143474/english-version-of-quasi-hopf-algebras,https://mathoverflow.net/questions/143474/english-version-of-quasi-hopf-algebras,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/143474/english-version-of-quasi-hopf-algebras""]"
mathoverflow,42908,Best way to introduce the Chinese Remainder Theorem (to a high school student),https://mathoverflow.net/questions/42908/best-way-to-introduce-the-chinese-remainder-theorem-to-a-high-school-student,,soft-question,score=2 | tags=nt.number-theory|soft-question|teaching|congruences,https://mathoverflow.net/questions/42908/best-way-to-introduce-the-chinese-remainder-theorem-to-a-high-school-student,https://mathoverflow.net/questions/42908/best-way-to-introduce-the-chinese-remainder-theorem-to-a-high-school-student,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/42908/best-way-to-introduce-the-chinese-remainder-theorem-to-a-high-school-student""]"
mathoverflow,185015,How did the summation operation come into use?,https://mathoverflow.net/questions/185015/how-did-the-summation-operation-come-into-use,,soft-question,score=2 | tags=soft-question|ho.history-overview|sequences-and-series,https://mathoverflow.net/questions/185015/how-did-the-summation-operation-come-into-use,https://mathoverflow.net/questions/185015/how-did-the-summation-operation-come-into-use,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/185015/how-did-the-summation-operation-come-into-use""]"
mathoverflow,224716,How does your productivity change after receiving prizes?,https://mathoverflow.net/questions/224716/how-does-your-productivity-change-after-receiving-prizes,,soft-question,score=2 | tags=soft-question,https://mathoverflow.net/questions/224716/how-does-your-productivity-change-after-receiving-prizes,https://mathoverflow.net/questions/224716/how-does-your-productivity-change-after-receiving-prizes,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/224716/how-does-your-productivity-change-after-receiving-prizes""]"
mathoverflow,226855,Is there a reason for different nomenclature on Calculus of Variations?,https://mathoverflow.net/questions/226855/is-there-a-reason-for-different-nomenclature-on-calculus-of-variations,,soft-question,score=2 | tags=soft-question|calculus-of-variations,https://mathoverflow.net/questions/226855/is-there-a-reason-for-different-nomenclature-on-calculus-of-variations,https://mathoverflow.net/questions/226855/is-there-a-reason-for-different-nomenclature-on-calculus-of-variations,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/226855/is-there-a-reason-for-different-nomenclature-on-calculus-of-variations""]"
mathoverflow,331771,Rejection of article without mentioning specific reason,https://mathoverflow.net/questions/331771/rejection-of-article-without-mentioning-specific-reason,,soft-question,score=2 | tags=soft-question,https://mathoverflow.net/questions/331771/rejection-of-article-without-mentioning-specific-reason,https://mathoverflow.net/questions/331771/rejection-of-article-without-mentioning-specific-reason,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/331771/rejection-of-article-without-mentioning-specific-reason""]"
mathoverflow,218467,classical typed higher order logic natural deduction,https://mathoverflow.net/questions/218467/classical-typed-higher-order-logic-natural-deduction,,soft-question,score=2 | tags=lo.logic|soft-question,https://mathoverflow.net/questions/218467/classical-typed-higher-order-logic-natural-deduction,https://mathoverflow.net/questions/218467/classical-typed-higher-order-logic-natural-deduction,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/218467/classical-typed-higher-order-logic-natural-deduction""]"
mathoverflow,482463,Questions about some parallel between polynomial and differential equation,https://mathoverflow.net/questions/482463/questions-about-some-parallel-between-polynomial-and-differential-equation,,soft-question,score=2 | tags=ag.algebraic-geometry|dg.differential-geometry|soft-question|differential-equations|big-picture,https://mathoverflow.net/questions/482463/questions-about-some-parallel-between-polynomial-and-differential-equation,https://mathoverflow.net/questions/482463/questions-about-some-parallel-between-polynomial-and-differential-equation,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/482463/questions-about-some-parallel-between-polynomial-and-differential-equation""]"
mathoverflow,272995,Technical term for representing object of a presheaf determined by a left-adjoint?,https://mathoverflow.net/questions/272995/technical-term-for-representing-object-of-a-presheaf-determined-by-a-left-adjoin,,soft-question,score=2 | tags=reference-request|ct.category-theory|soft-question|notation|mathematical-writing,https://mathoverflow.net/questions/272995/technical-term-for-representing-object-of-a-presheaf-determined-by-a-left-adjoin,https://mathoverflow.net/questions/272995/technical-term-for-representing-object-of-a-presheaf-determined-by-a-left-adjoin,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/272995/technical-term-for-representing-object-of-a-presheaf-determined-by-a-left-adjoin""]"
mathoverflow,253721,Translation reference for Grothendieck&#39;s early works,https://mathoverflow.net/questions/253721/translation-reference-for-grothendiecks-early-works,,soft-question,score=2 | tags=fa.functional-analysis|soft-question|ho.history-overview|translation,https://mathoverflow.net/questions/253721/translation-reference-for-grothendiecks-early-works,https://mathoverflow.net/questions/253721/translation-reference-for-grothendiecks-early-works,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/253721/translation-reference-for-grothendiecks-early-works""]"
mathoverflow,247447,&quot;Must read&quot; papers in functional analysis and PDE (&#224; la Trefethen),https://mathoverflow.net/questions/247447/must-read-papers-in-functional-analysis-and-pde-%c3%a0-la-trefethen,,soft-question,score=2 | tags=reference-request|fa.functional-analysis|ap.analysis-of-pdes|soft-question,https://mathoverflow.net/questions/247447/must-read-papers-in-functional-analysis-and-pde-%c3%a0-la-trefethen,https://mathoverflow.net/questions/247447/must-read-papers-in-functional-analysis-and-pde-%c3%a0-la-trefethen,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/247447/must-read-papers-in-functional-analysis-and-pde-%c3%a0-la-trefethen""]"
mathoverflow,430646,Most efficient way of getting a brief overview of the current active research areas in Algebraic Topology,https://mathoverflow.net/questions/430646/most-efficient-way-of-getting-a-brief-overview-of-the-current-active-research-ar,,soft-question,score=2 | tags=reference-request|at.algebraic-topology|homotopy-theory|soft-question|homology,https://mathoverflow.net/questions/430646/most-efficient-way-of-getting-a-brief-overview-of-the-current-active-research-ar,https://mathoverflow.net/questions/430646/most-efficient-way-of-getting-a-brief-overview-of-the-current-active-research-ar,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/430646/most-efficient-way-of-getting-a-brief-overview-of-the-current-active-research-ar""]"
mathoverflow,393625,What do shortest-path algorithms actually calculate?,https://mathoverflow.net/questions/393625/what-do-shortest-path-algorithms-actually-calculate,,soft-question,score=2 | tags=graph-theory|soft-question|terminology,https://mathoverflow.net/questions/393625/what-do-shortest-path-algorithms-actually-calculate,https://mathoverflow.net/questions/393625/what-do-shortest-path-algorithms-actually-calculate,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/393625/what-do-shortest-path-algorithms-actually-calculate""]"
mathoverflow,381729,Is it possible to get into graduate school for math with a non-math undergraduate degree?,https://mathoverflow.net/questions/381729/is-it-possible-to-get-into-graduate-school-for-math-with-a-non-math-undergraduat,,soft-question,score=2 | tags=soft-question|advice,https://mathoverflow.net/questions/381729/is-it-possible-to-get-into-graduate-school-for-math-with-a-non-math-undergraduat,https://mathoverflow.net/questions/381729/is-it-possible-to-get-into-graduate-school-for-math-with-a-non-math-undergraduat,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/381729/is-it-possible-to-get-into-graduate-school-for-math-with-a-non-math-undergraduat""]"
mathoverflow,214579,Is there any parameter space of Cram&#233;r–Rao_bound,https://mathoverflow.net/questions/214579/is-there-any-parameter-space-of-cram%c3%a9r-rao-bound,,soft-question,score=2 | tags=pr.probability|fa.functional-analysis|soft-question|st.statistics|stochastic-processes,https://mathoverflow.net/questions/214579/is-there-any-parameter-space-of-cram%c3%a9r-rao-bound,https://mathoverflow.net/questions/214579/is-there-any-parameter-space-of-cram%c3%a9r-rao-bound,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/214579/is-there-any-parameter-space-of-cram%c3%a9r-rao-bound""]"
mathoverflow,50959,Idiot&#39;s question about regression,https://mathoverflow.net/questions/50959/idiots-question-about-regression,,soft-question,score=2 | tags=st.statistics|soft-question,https://mathoverflow.net/questions/50959/idiots-question-about-regression,https://mathoverflow.net/questions/50959/idiots-question-about-regression,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/50959/idiots-question-about-regression""]"
mathoverflow,414290,Mellin transform of powers of gamma function,https://mathoverflow.net/questions/414290/mellin-transform-of-powers-of-gamma-function,,soft-question,score=2 | tags=cv.complex-variables|analytic-number-theory|soft-question,https://mathoverflow.net/questions/414290/mellin-transform-of-powers-of-gamma-function,https://mathoverflow.net/questions/414290/mellin-transform-of-powers-of-gamma-function,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/414290/mellin-transform-of-powers-of-gamma-function""]"
mathoverflow,6668,determining a fair betting scheme,https://mathoverflow.net/questions/6668/determining-a-fair-betting-scheme,,soft-question,score=2 | tags=st.statistics|soft-question,https://mathoverflow.net/questions/6668/determining-a-fair-betting-scheme,https://mathoverflow.net/questions/6668/determining-a-fair-betting-scheme,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/6668/determining-a-fair-betting-scheme""]"
mathoverflow,492253,Name for integral representation of Riesz potential,https://mathoverflow.net/questions/492253/name-for-integral-representation-of-riesz-potential,,soft-question,score=2 | tags=fa.functional-analysis|ca.classical-analysis-and-odes|soft-question|harmonic-analysis|potential-theory,https://mathoverflow.net/questions/492253/name-for-integral-representation-of-riesz-potential,https://mathoverflow.net/questions/492253/name-for-integral-representation-of-riesz-potential,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/492253/name-for-integral-representation-of-riesz-potential""]"
mathoverflow,473402,Thank you Mathoverflow,https://mathoverflow.net/questions/473402/thank-you-mathoverflow,,soft-question,score=2 | tags=soft-question,https://mathoverflow.net/questions/473402/thank-you-mathoverflow,https://mathoverflow.net/questions/473402/thank-you-mathoverflow,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/473402/thank-you-mathoverflow""]"
mathoverflow,448605,Correlation decay rate,https://mathoverflow.net/questions/448605/correlation-decay-rate,,soft-question,score=2 | tags=reference-request|pr.probability|ds.dynamical-systems|soft-question|ergodic-theory,https://mathoverflow.net/questions/448605/correlation-decay-rate,https://mathoverflow.net/questions/448605/correlation-decay-rate,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/448605/correlation-decay-rate""]"
mathoverflow,426290,Illustration of Liouville theorem,https://mathoverflow.net/questions/426290/illustration-of-liouville-theorem,,soft-question,score=2 | tags=reference-request|ap.analysis-of-pdes|soft-question|harmonic-analysis|elliptic-pde,https://mathoverflow.net/questions/426290/illustration-of-liouville-theorem,https://mathoverflow.net/questions/426290/illustration-of-liouville-theorem,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/426290/illustration-of-liouville-theorem""]"
mathoverflow,403384,A question on convergence rates of Fourier series and strict convergence,https://mathoverflow.net/questions/403384/a-question-on-convergence-rates-of-fourier-series-and-strict-convergence,,soft-question,score=2 | tags=fa.functional-analysis|real-analysis|soft-question|fourier-analysis,https://mathoverflow.net/questions/403384/a-question-on-convergence-rates-of-fourier-series-and-strict-convergence,https://mathoverflow.net/questions/403384/a-question-on-convergence-rates-of-fourier-series-and-strict-convergence,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/403384/a-question-on-convergence-rates-of-fourier-series-and-strict-convergence""]"
mathoverflow,380593,Confusing notation for sets of unordered vs ordered pairs,https://mathoverflow.net/questions/380593/confusing-notation-for-sets-of-unordered-vs-ordered-pairs,,soft-question,score=2 | tags=reference-request|graph-theory|soft-question|notation|products,https://mathoverflow.net/questions/380593/confusing-notation-for-sets-of-unordered-vs-ordered-pairs,https://mathoverflow.net/questions/380593/confusing-notation-for-sets-of-unordered-vs-ordered-pairs,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/380593/confusing-notation-for-sets-of-unordered-vs-ordered-pairs""]"
mathoverflow,372365,Frobenius reciprocities,https://mathoverflow.net/questions/372365/frobenius-reciprocities,,soft-question,score=2 | tags=ct.category-theory|soft-question|quantum-groups,https://mathoverflow.net/questions/372365/frobenius-reciprocities,https://mathoverflow.net/questions/372365/frobenius-reciprocities,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/372365/frobenius-reciprocities""]"
mathoverflow,357324,Adjoining data about singularities to &quot;correct&quot; the category of pure motives?,https://mathoverflow.net/questions/357324/adjoining-data-about-singularities-to-correct-the-category-of-pure-motives,,soft-question,score=2 | tags=ag.algebraic-geometry|homological-algebra|soft-question|motives,https://mathoverflow.net/questions/357324/adjoining-data-about-singularities-to-correct-the-category-of-pure-motives,https://mathoverflow.net/questions/357324/adjoining-data-about-singularities-to-correct-the-category-of-pure-motives,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/357324/adjoining-data-about-singularities-to-correct-the-category-of-pure-motives""]"
mathoverflow,328790,Alberti rank-one theorem and irregular jump discontinuities,https://mathoverflow.net/questions/328790/alberti-rank-one-theorem-and-irregular-jump-discontinuities,,soft-question,score=2 | tags=fa.functional-analysis|soft-question|measure-theory|geometric-measure-theory,https://mathoverflow.net/questions/328790/alberti-rank-one-theorem-and-irregular-jump-discontinuities,https://mathoverflow.net/questions/328790/alberti-rank-one-theorem-and-irregular-jump-discontinuities,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/328790/alberti-rank-one-theorem-and-irregular-jump-discontinuities""]"
mathoverflow,297082,What are Interesting Questions about Families of Graphs?,https://mathoverflow.net/questions/297082/what-are-interesting-questions-about-families-of-graphs,,soft-question,score=2 | tags=soft-question|special-graphs,https://mathoverflow.net/questions/297082/what-are-interesting-questions-about-families-of-graphs,https://mathoverflow.net/questions/297082/what-are-interesting-questions-about-families-of-graphs,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/297082/what-are-interesting-questions-about-families-of-graphs""]"
mathoverflow,278267,Getting a copy of Stanley H. Stahl&#39;s dissertation on &quot;Classes of primitive recursive ordinal functions&quot;,https://mathoverflow.net/questions/278267/getting-a-copy-of-stanley-h-stahls-dissertation-on-classes-of-primitive-recur,,soft-question,score=2 | tags=reference-request|lo.logic|soft-question,https://mathoverflow.net/questions/278267/getting-a-copy-of-stanley-h-stahls-dissertation-on-classes-of-primitive-recur,https://mathoverflow.net/questions/278267/getting-a-copy-of-stanley-h-stahls-dissertation-on-classes-of-primitive-recur,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/278267/getting-a-copy-of-stanley-h-stahls-dissertation-on-classes-of-primitive-recur""]"
